datetime,CODNEG,adj_close
2007-01-05,PSSA3,15.3233
2007-01-08,PSSA3,14.9873
2007-01-09,PSSA3,15.2049
2007-01-10,PSSA3,14.9825
2007-01-11,PSSA3,15.4708
2007-01-12,PSSA3,15.7125
2007-01-15,PSSA3,15.7125
2007-01-16,PSSA3,15.6763
2007-01-17,PSSA3,15.7125
2007-01-18,PSSA3,15.7101
2007-01-19,PSSA3,15.8962
2007-01-22,PSSA3,16.1936
2007-01-23,PSSA3,16.7398
2007-01-24,PSSA3,17.1387
2007-01-26,PSSA3,16.9187
2007-01-29,PSSA3,16.9091
2007-01-30,PSSA3,16.6311
2007-01-31,PSSA3,16.8245
2007-02-01,PSSA3,17.0396
2007-02-02,PSSA3,17.0179
2007-02-05,PSSA3,16.7761
2007-02-06,PSSA3,16.5344
2007-02-07,PSSA3,16.3772
2007-02-08,PSSA3,16.6794
2007-02-09,PSSA3,16.5828
2007-02-12,PSSA3,16.6069
2007-02-13,PSSA3,16.7278
2007-02-14,PSSA3,16.8970
2007-02-15,PSSA3,16.9187
2007-02-16,PSSA3,16.7374
2007-02-21,PSSA3,16.6794
2007-02-22,PSSA3,17.2837
2007-02-23,PSSA3,17.9848
2007-02-26,PSSA3,17.8397
2007-02-27,PSSA3,17.0179
2007-02-28,PSSA3,16.9211
2007-03-01,PSSA3,16.9211
2007-03-02,PSSA3,16.5585
2007-03-05,PSSA3,15.9784
2007-03-06,PSSA3,16.3401
2007-03-07,PSSA3,16.0751
2007-03-08,PSSA3,16.1959
2007-03-09,PSSA3,16.5513
2007-03-12,PSSA3,16.6553
2007-03-13,PSSA3,16.6553
2007-03-14,PSSA3,16.9211
2007-03-15,PSSA3,16.9211
2007-03-16,PSSA3,16.9695
2007-03-19,PSSA3,17.1581
2007-03-20,PSSA3,17.1871
2007-03-21,PSSA3,17.0879
2007-03-22,PSSA3,16.8003
2007-03-23,PSSA3,16.8003
2007-03-26,PSSA3,16.5585
2007-03-27,PSSA3,16.6794
2007-03-28,PSSA3,16.1959
2007-03-29,PSSA3,16.1114
2007-03-30,PSSA3,16.4377
2007-04-02,PSSA3,16.5102
2007-04-03,PSSA3,16.4256
2007-04-04,PSSA3,16.3652
2007-04-05,PSSA3,16.4377
2007-04-09,PSSA3,16.6794
2007-04-10,PSSA3,16.7278
2007-04-11,PSSA3,16.6794
2007-04-12,PSSA3,16.9091
2007-04-13,PSSA3,16.8825
2007-04-16,PSSA3,16.9164
2007-04-17,PSSA3,16.9791
2007-04-18,PSSA3,17.0275
2007-04-19,PSSA3,17.1122
2007-04-20,PSSA3,17.1387
2007-04-23,PSSA3,17.0662
2007-04-24,PSSA3,16.9574
2007-04-25,PSSA3,16.9913
2007-04-26,PSSA3,16.9164
2007-04-27,PSSA3,16.8970
2007-04-30,PSSA3,16.8970
2007-05-02,PSSA3,16.8946
2007-05-03,PSSA3,16.9091
2007-05-04,PSSA3,17.1629
2007-05-07,PSSA3,17.2813
2007-05-08,PSSA3,17.2112
2007-05-09,PSSA3,17.0879
2007-05-10,PSSA3,16.9211
2007-05-11,PSSA3,17.0179
2007-05-14,PSSA3,16.8970
2007-05-15,PSSA3,16.7979
2007-05-16,PSSA3,17.3563
2007-05-17,PSSA3,17.4457
2007-05-18,PSSA3,17.4022
2007-05-21,PSSA3,17.5980
2007-05-22,PSSA3,18.1274
2007-05-23,PSSA3,18.1298
2007-05-24,PSSA3,17.7793
2007-05-25,PSSA3,18.0791
2007-05-28,PSSA3,18.1298
2007-05-29,PSSA3,18.1298
2007-05-30,PSSA3,17.8881
2007-05-31,PSSA3,18.1274
2007-06-01,PSSA3,18.2749
2007-06-04,PSSA3,18.7921
2007-06-05,PSSA3,18.8284
2007-06-06,PSSA3,18.7341
2007-06-08,PSSA3,19.2176
2007-06-11,PSSA3,19.2176
2007-06-12,PSSA3,19.0967
2007-06-13,PSSA3,19.1692
2007-06-14,PSSA3,19.2127
2007-06-15,PSSA3,19.2152
2007-06-18,PSSA3,19.0967
2007-06-19,PSSA3,18.7825
2007-06-20,PSSA3,18.8066
2007-06-21,PSSA3,18.8550
2007-06-22,PSSA3,18.8550
2007-06-25,PSSA3,18.8550
2007-06-26,PSSA3,18.6979
2007-06-27,PSSA3,18.4634
2007-06-28,PSSA3,18.2023
2007-06-29,PSSA3,17.8881
2007-07-02,PSSA3,17.9364
2007-07-03,PSSA3,18.1298
2007-07-04,PSSA3,18.1274
2007-07-05,PSSA3,17.9751
2007-07-06,PSSA3,17.7672
2007-07-10,PSSA3,18.0089
2007-07-11,PSSA3,18.1298
2007-07-12,PSSA3,18.2507
2007-07-13,PSSA3,18.6084
2007-07-16,PSSA3,18.6375
2007-07-17,PSSA3,18.9638
2007-07-18,PSSA3,18.6133
2007-07-19,PSSA3,18.6012
2007-07-20,PSSA3,18.5528
2007-07-23,PSSA3,18.4924
2007-07-24,PSSA3,18.1757
2007-07-25,PSSA3,17.9969
2007-07-26,PSSA3,17.4771
2007-07-27,PSSA3,17.2354
2007-07-30,PSSA3,17.3805
2007-07-31,PSSA3,17.4747
2007-08-01,PSSA3,17.1629
2007-08-02,PSSA3,16.6963
2007-08-03,PSSA3,16.4377
2007-08-06,PSSA3,15.9905
2007-08-07,PSSA3,16.2322
2007-08-08,PSSA3,16.8970
2007-08-09,PSSA3,16.6311
2007-08-10,PSSA3,16.2588
2007-08-13,PSSA3,15.9542
2007-08-14,PSSA3,15.4950
2007-08-15,PSSA3,14.6271
2007-08-16,PSSA3,13.9721
2007-08-17,PSSA3,14.7818
2007-08-20,PSSA3,15.4684
2007-08-21,PSSA3,15.3016
2007-08-22,PSSA3,15.3741
2007-08-23,PSSA3,15.4200
2007-08-24,PSSA3,15.6883
2007-08-27,PSSA3,15.5916
2007-08-28,PSSA3,15.2290
2007-08-29,PSSA3,15.2290
2007-08-30,PSSA3,15.3016
2007-08-31,PSSA3,16.0751
2007-09-03,PSSA3,16.2202
2007-09-04,PSSA3,16.1114
2007-09-05,PSSA3,16.1452
2007-09-06,PSSA3,15.7125
2007-09-10,PSSA3,15.4708
2007-09-11,PSSA3,15.9301
2007-09-12,PSSA3,16.0582
2007-09-13,PSSA3,16.2927
2007-09-14,PSSA3,16.6021
2007-09-17,PSSA3,16.3772
2007-09-18,PSSA3,16.7761
2007-09-19,PSSA3,16.7641
2007-09-20,PSSA3,16.3168
2007-09-21,PSSA3,16.0751
2007-09-24,PSSA3,16.5755
2007-09-25,PSSA3,16.5102
2007-09-26,PSSA3,16.8003
2007-09-27,PSSA3,17.0179
2007-09-28,PSSA3,17.0179
2007-10-01,PSSA3,17.7672
2007-10-02,PSSA3,17.8397
2007-10-03,PSSA3,17.4675
2007-10-04,PSSA3,18.1298
2007-10-05,PSSA3,18.4440
2007-10-08,PSSA3,18.3957
2007-10-09,PSSA3,18.0089
2007-10-10,PSSA3,18.0814
2007-10-11,PSSA3,18.1298
2007-10-15,PSSA3,18.1057
2007-10-16,PSSA3,17.6463
2007-10-17,PSSA3,17.5230
2007-10-18,PSSA3,17.3805
2007-10-19,PSSA3,17.1267
2007-10-22,PSSA3,17.2837
2007-10-23,PSSA3,17.8881
2007-10-24,PSSA3,17.6463
2007-10-25,PSSA3,17.5497
2007-10-26,PSSA3,17.5618
2007-10-29,PSSA3,17.8881
2007-10-30,PSSA3,18.2870
2007-10-31,PSSA3,18.8526
2007-11-01,PSSA3,18.6133
2007-11-05,PSSA3,18.6108
2007-11-06,PSSA3,18.6253
2007-11-07,PSSA3,18.4924
2007-11-08,PSSA3,18.3232
2007-11-09,PSSA3,18.4683
2007-11-12,PSSA3,17.8856
2007-11-13,PSSA3,18.0814
2007-11-14,PSSA3,17.8639
2007-11-16,PSSA3,17.3321
2007-11-19,PSSA3,16.8003
2007-11-21,PSSA3,15.8092
2007-11-22,PSSA3,15.8019
2007-11-23,PSSA3,15.5070
2007-11-26,PSSA3,15.4466
2007-11-27,PSSA3,15.4708
2007-11-28,PSSA3,15.9542
2007-11-29,PSSA3,16.2298
2007-11-30,PSSA3,16.4377
2007-12-03,PSSA3,16.6794
2007-12-04,PSSA3,16.5585
2007-12-05,PSSA3,17.2837
2007-12-06,PSSA3,17.2837
2007-12-07,PSSA3,17.1145
2007-12-10,PSSA3,16.9211
2007-12-11,PSSA3,16.1959
2007-12-12,PSSA3,16.0751
2007-12-13,PSSA3,15.5916
2007-12-14,PSSA3,15.3620
2007-12-17,PSSA3,14.7456
2007-12-18,PSSA3,15.2290
2007-12-19,PSSA3,15.0115
2007-12-20,PSSA3,14.7577
2007-12-21,PSSA3,15.2290
2007-12-26,PSSA3,15.1082
2007-12-27,PSSA3,15.1565
2007-12-28,PSSA3,15.9542
2008-01-02,PSSA3,15.3016
2008-01-03,PSSA3,14.9390
2008-01-04,PSSA3,14.7432
2008-01-07,PSSA3,14.5522
2008-01-08,PSSA3,14.2622
2008-01-09,PSSA3,14.2622
2008-01-10,PSSA3,14.6247
2008-01-11,PSSA3,14.3347
2008-01-14,PSSA3,14.0204
2008-01-15,PSSA3,13.3194
2008-01-16,PSSA3,13.1599
2008-01-17,PSSA3,12.8118
2008-01-18,PSSA3,12.9543
2008-01-21,PSSA3,12.5676
2008-01-22,PSSA3,12.9326
2008-01-23,PSSA3,12.8093
2008-01-24,PSSA3,13.2952
2008-01-28,PSSA3,13.1260
2008-01-29,PSSA3,13.2348
2008-01-30,PSSA3,13.1744
2008-01-31,PSSA3,13.5007
2008-02-01,PSSA3,13.6336
2008-02-06,PSSA3,13.5007
2008-02-07,PSSA3,13.5370
2008-02-08,PSSA3,13.7763
2008-02-11,PSSA3,14.0808
2008-02-12,PSSA3,14.2379
2008-02-13,PSSA3,14.3951
2008-02-14,PSSA3,14.2622
2008-02-15,PSSA3,14.0470
2008-02-18,PSSA3,14.4072
2008-02-19,PSSA3,14.2622
2008-02-20,PSSA3,14.6489
2008-02-21,PSSA3,14.9124
2008-02-22,PSSA3,14.9873
2008-02-25,PSSA3,15.2290
2008-02-26,PSSA3,15.3378
2008-02-27,PSSA3,15.4708
2008-02-28,PSSA3,15.5167
2008-02-29,PSSA3,15.3982
2008-03-03,PSSA3,15.5916
2008-03-04,PSSA3,15.4829
2008-03-05,PSSA3,15.4829
2008-03-06,PSSA3,15.3499
2008-03-07,PSSA3,15.2049
2008-03-10,PSSA3,15.0816
2008-03-11,PSSA3,15.4055
2008-03-12,PSSA3,14.9873
2008-03-13,PSSA3,14.3588
2008-03-14,PSSA3,14.0349
2008-03-17,PSSA3,13.6095
2008-03-18,PSSA3,13.4161
2008-03-19,PSSA3,13.1018
2008-03-20,PSSA3,12.8359
2008-03-24,PSSA3,12.8601
2008-03-25,PSSA3,12.9688
2008-03-26,PSSA3,12.7875
2008-03-27,PSSA3,12.9084
2008-03-28,PSSA3,12.8601
2008-03-31,PSSA3,12.9084
2008-04-01,PSSA3,13.1985
2008-04-02,PSSA3,13.5611
2008-04-03,PSSA3,13.4813
2008-04-04,PSSA3,12.8504
2008-04-07,PSSA3,12.6909
2008-04-08,PSSA3,12.6184
2008-04-09,PSSA3,12.4371
2008-04-10,PSSA3,12.4878
2008-04-11,PSSA3,12.4733
2008-04-14,PSSA3,12.4008
2008-04-15,PSSA3,12.4008
2008-04-16,PSSA3,12.8722
2008-04-17,PSSA3,13.0535
2008-04-18,PSSA3,12.9809
2008-04-22,PSSA3,13.1187
2008-04-23,PSSA3,13.0535
2008-04-24,PSSA3,12.9012
2008-04-25,PSSA3,12.8287
2008-04-28,PSSA3,12.9809
2008-04-29,PSSA3,13.0535
2008-04-30,PSSA3,13.6336
2008-05-02,PSSA3,14.5039
2008-05-05,PSSA3,14.3951
2008-05-06,PSSA3,14.3661
2008-05-07,PSSA3,14.2138
2008-05-08,PSSA3,14.1413
2008-05-09,PSSA3,13.9962
2008-05-12,PSSA3,13.7061
2008-05-13,PSSA3,13.7061
2008-05-14,PSSA3,13.4886
2008-05-15,PSSA3,13.5611
2008-05-16,PSSA3,13.4886
2008-05-19,PSSA3,13.4523
2008-05-20,PSSA3,13.4161
2008-05-21,PSSA3,13.2710
2008-05-23,PSSA3,13.0535
2008-05-26,PSSA3,13.2275
2008-05-27,PSSA3,12.9302
2008-05-28,PSSA3,13.3726
2008-05-29,PSSA3,13.3726
2008-05-30,PSSA3,13.9237
2008-06-02,PSSA3,13.9237
2008-06-03,PSSA3,14.2863
2008-06-04,PSSA3,14.2500
2008-06-05,PSSA3,14.1268
2008-06-06,PSSA3,14.4313
2008-06-09,PSSA3,13.9890
2008-06-10,PSSA3,13.9890
2008-06-11,PSSA3,13.9890
2008-06-12,PSSA3,14.2138
2008-06-13,PSSA3,14.1413
2008-06-16,PSSA3,14.0687
2008-06-17,PSSA3,14.3443
2008-06-18,PSSA3,14.1340
2008-06-19,PSSA3,13.9527
2008-06-20,PSSA3,13.7206
2008-06-23,PSSA3,13.4523
2008-06-24,PSSA3,13.2710
2008-06-25,PSSA3,13.4596
2008-06-26,PSSA3,13.1260
2008-06-27,PSSA3,13.3363
2008-06-30,PSSA3,13.4161
2008-07-01,PSSA3,13.0535
2008-07-02,PSSA3,12.7997
2008-07-03,PSSA3,12.8359
2008-07-04,PSSA3,12.8359
2008-07-07,PSSA3,12.9809
2008-07-08,PSSA3,13.1840
2008-07-10,PSSA3,13.5974
2008-07-11,PSSA3,13.4161
2008-07-14,PSSA3,13.5974
2008-07-15,PSSA3,13.6989
2008-07-16,PSSA3,14.3226
2008-07-17,PSSA3,14.2500
2008-07-18,PSSA3,14.4313
2008-07-21,PSSA3,14.6852
2008-07-22,PSSA3,14.4894
2008-07-23,PSSA3,14.5039
2008-07-24,PSSA3,14.3588
2008-07-25,PSSA3,14.3516
2008-07-28,PSSA3,14.3153
2008-07-29,PSSA3,14.2138
2008-07-30,PSSA3,14.2500
2008-07-31,PSSA3,14.4168
2008-08-01,PSSA3,13.8512
2008-08-04,PSSA3,13.5539
2008-08-05,PSSA3,13.7787
2008-08-06,PSSA3,13.8874
2008-08-07,PSSA3,13.7787
2008-08-08,PSSA3,13.7714
2008-08-11,PSSA3,13.1187
2008-08-12,PSSA3,12.8287
2008-08-13,PSSA3,12.5458
2008-08-14,PSSA3,12.4661
2008-08-15,PSSA3,12.4733
2008-08-18,PSSA3,12.2485
2008-08-19,PSSA3,12.3210
2008-08-20,PSSA3,12.2558
2008-08-21,PSSA3,12.3138
2008-08-22,PSSA3,12.3283
2008-08-25,PSSA3,12.0890
2008-08-26,PSSA3,12.2775
2008-08-27,PSSA3,12.3283
2008-08-28,PSSA3,12.5168
2008-08-29,PSSA3,12.2122
2008-09-01,PSSA3,12.1470
2008-09-02,PSSA3,12.1832
2008-09-03,PSSA3,12.0455
2008-09-04,PSSA3,12.0019
2008-09-05,PSSA3,11.7844
2008-09-08,PSSA3,11.6031
2008-09-09,PSSA3,11.1390
2008-09-10,PSSA3,11.2042
2008-09-11,PSSA3,11.2405
2008-09-12,PSSA3,11.3855
2008-09-15,PSSA3,11.2042
2008-09-16,PSSA3,11.3928
2008-09-17,PSSA3,10.8779
2008-09-18,PSSA3,10.7329
2008-09-19,PSSA3,11.3130
2008-09-22,PSSA3,11.4508
2008-09-23,PSSA3,10.1527
2008-09-24,PSSA3,10.3703
2008-09-25,PSSA3,10.3703
2008-09-26,PSSA3,10.1527
2008-09-29,PSSA3,9.4275
2008-09-30,PSSA3,9.7901
2008-10-01,PSSA3,10.0439
2008-10-02,PSSA3,9.8336
2008-10-03,PSSA3,9.0722
2008-10-06,PSSA3,8.7023
2008-10-07,PSSA3,8.7603
2008-10-08,PSSA3,8.5573
2008-10-09,PSSA3,8.7023
2008-10-10,PSSA3,8.7386
2008-10-13,PSSA3,9.6451
2008-10-14,PSSA3,9.9206
2008-10-15,PSSA3,9.3912
2008-10-16,PSSA3,8.9199
2008-10-17,PSSA3,9.0069
2008-10-20,PSSA3,9.2099
2008-10-21,PSSA3,9.1664
2008-10-22,PSSA3,8.3397
2008-10-23,PSSA3,7.7596
2008-10-24,PSSA3,7.6145
2008-10-27,PSSA3,7.3244
2008-10-28,PSSA3,7.6145
2008-10-29,PSSA3,7.5420
2008-10-30,PSSA3,7.2519
2008-10-31,PSSA3,7.7886
2008-11-03,PSSA3,8.2164
2008-11-04,PSSA3,8.5935
2008-11-05,PSSA3,8.6298
2008-11-06,PSSA3,8.4703
2008-11-07,PSSA3,8.5573
2008-11-10,PSSA3,8.4485
2008-11-11,PSSA3,8.5355
2008-11-12,PSSA3,7.9771
2008-11-13,PSSA3,7.8683
2008-11-14,PSSA3,8.3035
2008-11-17,PSSA3,8.4122
2008-11-18,PSSA3,8.1947
2008-11-19,PSSA3,8.2599
2008-11-21,PSSA3,8.1367
2008-11-24,PSSA3,8.2672
2008-11-25,PSSA3,7.9699
2008-11-26,PSSA3,8.2672
2008-11-27,PSSA3,8.2599
2008-11-28,PSSA3,8.0061
2008-12-01,PSSA3,8.1004
2008-12-02,PSSA3,8.1222
2008-12-03,PSSA3,8.2672
2008-12-04,PSSA3,8.4122
2008-12-05,PSSA3,9.0649
2008-12-08,PSSA3,9.3187
2008-12-09,PSSA3,9.2825
2008-12-10,PSSA3,9.4275
2008-12-11,PSSA3,9.5363
2008-12-12,PSSA3,9.3187
2008-12-15,PSSA3,9.4275
2008-12-16,PSSA3,9.4493
2008-12-17,PSSA3,9.6451
2008-12-18,PSSA3,9.6451
2008-12-19,PSSA3,9.7103
2008-12-22,PSSA3,9.5725
2008-12-23,PSSA3,9.0649
2008-12-26,PSSA3,9.2099
2008-12-29,PSSA3,9.6741
2008-12-30,PSSA3,9.4638
2009-01-02,PSSA3,9.6378
2009-01-05,PSSA3,9.7176
2009-01-06,PSSA3,9.8989
2009-01-07,PSSA3,9.8989
2009-01-08,PSSA3,10.1527
2009-01-09,PSSA3,10.3703
2009-01-12,PSSA3,10.2977
2009-01-13,PSSA3,10.2615
2009-01-14,PSSA3,10.2180
2009-01-15,PSSA3,10.1527
2009-01-16,PSSA3,10.1527
2009-01-19,PSSA3,10.0004
2009-01-20,PSSA3,9.6016
2009-01-21,PSSA3,9.8626
2009-01-22,PSSA3,9.7176
2009-01-23,PSSA3,9.4638
2009-01-26,PSSA3,9.7176
2009-01-27,PSSA3,9.8989
2009-01-28,PSSA3,10.0729
2009-01-29,PSSA3,10.0439
2009-01-30,PSSA3,9.9351
2009-02-02,PSSA3,9.9641
2009-02-03,PSSA3,9.8554
2009-02-04,PSSA3,10.0077
2009-02-05,PSSA3,10.0802
2009-02-06,PSSA3,10.0294
2009-02-09,PSSA3,9.8626
2009-02-10,PSSA3,9.6451
2009-02-11,PSSA3,9.3550
2009-02-12,PSSA3,9.1012
2009-02-13,PSSA3,9.5798
2009-02-16,PSSA3,9.6813
2009-02-17,PSSA3,9.5000
2009-02-18,PSSA3,9.3550
2009-02-19,PSSA3,9.2680
2009-02-20,PSSA3,8.9706
2009-02-25,PSSA3,8.6951
2009-02-26,PSSA3,8.5573
2009-02-27,PSSA3,8.4122
2009-03-02,PSSA3,7.9699
2009-03-03,PSSA3,8.1584
2009-03-04,PSSA3,8.1222
2009-03-05,PSSA3,7.9046
2009-03-06,PSSA3,7.9989
2009-03-09,PSSA3,7.9771
2009-03-10,PSSA3,7.9771
2009-03-11,PSSA3,7.9264
2009-03-12,PSSA3,7.8321
2009-03-13,PSSA3,7.8828
2009-03-16,PSSA3,7.8321
2009-03-17,PSSA3,7.9046
2009-03-18,PSSA3,7.7596
2009-03-19,PSSA3,7.7378
2009-03-20,PSSA3,7.8538
2009-03-23,PSSA3,8.1149
2009-03-24,PSSA3,8.1729
2009-03-25,PSSA3,8.2672
2009-03-26,PSSA3,8.5573
2009-03-27,PSSA3,8.6370
2009-03-30,PSSA3,8.5210
2009-03-31,PSSA3,8.6370
2009-04-01,PSSA3,8.6661
2009-04-02,PSSA3,8.7023
2009-04-03,PSSA3,8.9561
2009-04-06,PSSA3,9.0286
2009-04-07,PSSA3,8.8111
2009-04-08,PSSA3,8.7748
2009-04-09,PSSA3,9.2825
2009-04-13,PSSA3,9.1737
2009-04-14,PSSA3,9.1374
2009-04-15,PSSA3,9.1737
2009-04-16,PSSA3,9.4275
2009-04-17,PSSA3,9.5218
2009-04-20,PSSA3,9.0794
2009-04-22,PSSA3,9.1012
2009-04-23,PSSA3,9.1374
2009-04-24,PSSA3,9.2825
2009-04-27,PSSA3,9.2462
2009-04-28,PSSA3,9.2825
2009-04-29,PSSA3,9.5725
2009-04-30,PSSA3,9.5653
2009-05-04,PSSA3,9.6088
2009-05-05,PSSA3,9.8264
2009-05-06,PSSA3,9.7901
2009-05-07,PSSA3,9.6741
2009-05-08,PSSA3,10.0077
2009-05-11,PSSA3,9.8119
2009-05-12,PSSA3,9.8336
2009-05-13,PSSA3,9.7176
2009-05-14,PSSA3,9.6088
2009-05-15,PSSA3,9.5000
2009-05-18,PSSA3,9.8626
2009-05-19,PSSA3,9.9351
2009-05-20,PSSA3,10.0077
2009-05-21,PSSA3,10.0077
2009-05-22,PSSA3,10.0077
2009-05-25,PSSA3,9.9714
2009-05-26,PSSA3,10.0077
2009-05-27,PSSA3,10.2977
2009-05-28,PSSA3,10.5516
2009-05-29,PSSA3,10.8416
2009-06-01,PSSA3,11.0592
2009-06-02,PSSA3,11.0229
2009-06-03,PSSA3,10.6966
2009-06-04,PSSA3,10.7981
2009-06-05,PSSA3,11.0229
2009-06-08,PSSA3,10.9504
2009-06-09,PSSA3,10.7401
2009-06-10,PSSA3,10.9142
2009-06-12,PSSA3,11.0229
2009-06-15,PSSA3,10.8416
2009-06-16,PSSA3,10.7329
2009-06-17,PSSA3,10.6893
2009-06-18,PSSA3,10.6603
2009-06-19,PSSA3,10.6603
2009-06-22,PSSA3,10.3485
2009-06-23,PSSA3,10.2977
2009-06-24,PSSA3,10.6966
2009-06-25,PSSA3,10.8779
2009-06-26,PSSA3,10.6966
2009-06-29,PSSA3,10.7329
2009-06-30,PSSA3,11.1317
2009-07-01,PSSA3,11.4218
2009-07-02,PSSA3,11.5306
2009-07-03,PSSA3,11.6031
2009-07-06,PSSA3,11.5668
2009-07-07,PSSA3,11.6031
2009-07-08,PSSA3,11.6393
2009-07-10,PSSA3,11.7119
2009-07-13,PSSA3,11.7046
2009-07-14,PSSA3,11.6031
2009-07-15,PSSA3,11.6031
2009-07-16,PSSA3,11.6031
2009-07-17,PSSA3,11.6031
2009-07-20,PSSA3,11.6684
2009-07-21,PSSA3,11.6031
2009-07-22,PSSA3,11.4000
2009-07-23,PSSA3,11.4145
2009-07-24,PSSA3,11.3203
2009-07-27,PSSA3,11.2767
2009-07-28,PSSA3,11.4725
2009-07-29,PSSA3,11.6393
2009-07-30,PSSA3,11.8206
2009-07-31,PSSA3,12.1107
2009-08-03,PSSA3,12.2848
2009-08-04,PSSA3,12.1760
2009-08-05,PSSA3,12.6909
2009-08-06,PSSA3,12.7634
2009-08-07,PSSA3,12.5821
2009-08-10,PSSA3,12.4298
2009-08-11,PSSA3,12.2195
2009-08-12,PSSA3,12.2413
2009-08-13,PSSA3,12.1180
2009-08-14,PSSA3,12.2558
2009-08-17,PSSA3,12.0890
2009-08-18,PSSA3,12.1107
2009-08-19,PSSA3,11.9512
2009-08-20,PSSA3,12.0382
2009-08-21,PSSA3,11.6031
2009-08-24,PSSA3,12.6909
2009-08-25,PSSA3,12.7344
2009-08-26,PSSA3,13.0680
2009-08-27,PSSA3,12.7634
2009-08-28,PSSA3,12.6909
2009-08-31,PSSA3,12.5458
2009-09-01,PSSA3,12.4080
2009-09-02,PSSA3,12.4733
2009-09-03,PSSA3,12.4733
2009-09-04,PSSA3,12.4733
2009-09-08,PSSA3,12.5603
2009-09-09,PSSA3,12.7271
2009-09-10,PSSA3,12.6909
2009-09-11,PSSA3,12.7271
2009-09-14,PSSA3,12.8359
2009-09-15,PSSA3,12.9157
2009-09-16,PSSA3,13.1550
2009-09-17,PSSA3,13.1042
2009-09-18,PSSA3,13.3073
2009-09-21,PSSA3,13.1622
2009-09-22,PSSA3,13.0607
2009-09-23,PSSA3,13.0027
2009-09-24,PSSA3,13.0172
2009-09-25,PSSA3,13.0535
2009-09-28,PSSA3,13.2783
2009-09-29,PSSA3,13.0535
2009-09-30,PSSA3,13.0535
2009-10-01,PSSA3,12.9809
2009-10-02,PSSA3,13.1260
2009-10-05,PSSA3,13.3871
2009-10-06,PSSA3,13.4886
2009-10-07,PSSA3,13.7061
2009-10-08,PSSA3,13.8512
2009-10-09,PSSA3,13.7787
2009-10-13,PSSA3,13.4741
2009-10-14,PSSA3,13.6554
2009-10-15,PSSA3,13.8802
2009-10-16,PSSA3,13.7787
2009-10-19,PSSA3,13.9455
2009-10-20,PSSA3,13.6336
2009-10-21,PSSA3,13.5611
2009-10-22,PSSA3,13.7279
2009-10-23,PSSA3,13.4161
2009-10-26,PSSA3,13.1840
2009-10-27,PSSA3,13.1260
2009-10-28,PSSA3,12.8359
2009-10-29,PSSA3,13.7714
2009-10-30,PSSA3,13.4161
2009-11-03,PSSA3,13.2058
2009-11-04,PSSA3,12.9882
2009-11-05,PSSA3,13.5974
2009-11-06,PSSA3,13.2710
2009-11-09,PSSA3,13.3435
2009-11-10,PSSA3,13.4161
2009-11-11,PSSA3,13.5393
2009-11-12,PSSA3,13.4016
2009-11-13,PSSA3,13.5974
2009-11-16,PSSA3,13.9455
2009-11-17,PSSA3,13.9309
2009-11-18,PSSA3,13.9600
2009-11-19,PSSA3,13.7787
2009-11-23,PSSA3,13.9600
2009-11-24,PSSA3,13.7714
2009-11-25,PSSA3,13.7134
2009-11-26,PSSA3,13.7787
2009-11-27,PSSA3,13.7787
2009-11-30,PSSA3,13.9164
2009-12-01,PSSA3,14.0325
2009-12-02,PSSA3,14.1413
2009-12-03,PSSA3,14.1413
2009-12-04,PSSA3,14.1775
2009-12-07,PSSA3,14.3226
2009-12-08,PSSA3,14.2428
2009-12-09,PSSA3,14.2863
2009-12-10,PSSA3,14.3588
2009-12-11,PSSA3,14.4168
2009-12-14,PSSA3,14.5039
2009-12-15,PSSA3,14.5039
2009-12-16,PSSA3,14.5039
2009-12-17,PSSA3,14.4241
2009-12-18,PSSA3,14.5401
2009-12-21,PSSA3,14.3661
2009-12-22,PSSA3,14.4821
2009-12-23,PSSA3,14.4168
2009-12-24,PSSA3,14.4168
2009-12-28,PSSA3,14.5764
2009-12-29,PSSA3,14.4023
2010-01-04,PSSA3,14.9752
2010-01-05,PSSA3,14.7214
2010-01-06,PSSA3,15.0477
2010-01-07,PSSA3,15.2290
2010-01-08,PSSA3,15.2218
2010-01-11,PSSA3,15.2290
2010-01-12,PSSA3,15.1565
2010-01-13,PSSA3,15.1565
2010-01-14,PSSA3,15.0840
2010-01-15,PSSA3,15.0115
2010-01-18,PSSA3,14.7794
2010-01-19,PSSA3,14.8302
2010-01-20,PSSA3,14.3588
2010-01-21,PSSA3,14.2645
2010-01-22,PSSA3,14.1340
2010-01-26,PSSA3,14.0180
2010-01-27,PSSA3,13.7787
2010-01-28,PSSA3,13.7351
2010-01-29,PSSA3,13.7497
2010-02-01,PSSA3,13.7061
2010-02-02,PSSA3,13.7061
2010-02-03,PSSA3,13.7787
2010-02-04,PSSA3,13.5539
2010-02-05,PSSA3,13.1260
2010-02-08,PSSA3,13.0535
2010-02-09,PSSA3,13.1260
2010-02-10,PSSA3,12.8722
2010-02-11,PSSA3,12.8359
2010-02-12,PSSA3,12.9447
2010-02-17,PSSA3,13.1985
2010-02-18,PSSA3,13.0535
2010-02-19,PSSA3,13.0535
2010-02-22,PSSA3,13.0462
2010-02-23,PSSA3,12.8722
2010-02-24,PSSA3,12.8359
2010-02-25,PSSA3,13.0172
2010-02-26,PSSA3,13.0897
2010-03-01,PSSA3,13.4886
2010-03-02,PSSA3,13.4306
